"","segment_id","year","month","weekday","hour","max_speed","coordinates","pct_up","lorry","pedestrian","bike","car","bucket0","bucket1","bucket2","bucket3","bucket4","bucket5","bucket6","bucket7","expectedfine","speederrisk","roadrisk","riskscore"
"3581",9000000039,2020,2,"Friday",19,50,"[-3.215854102355474, 51.48746550164408]",0.12,0,0,8,8,0,0,9,0,0,0,0,0,0,0,0.88,0
"3582",9000000039,2020,2,"Monday",12,50,"[-3.215854102355474, 51.48746550164408]",0.32,0,0,12,16,13,4,0,0,0,0,0,0,0,0,1.36,0
"3583",9000000039,2020,2,"Monday",13,50,"[-3.215854102355474, 51.48746550164408]",0.3,0,0,13,23,7,10,7,0,0,0,0,0,0,0,1.53,0
"3584",9000000039,2020,2,"Monday",14,50,"[-3.215854102355474, 51.48746550164408]",0.3,0,0,20,62,40,10,7,4,4,0,0,0,0,0,2.62,0
"3585",9000000039,2020,2,"Monday",15,50,"[-3.215854102355474, 51.48746550164408]",0.23,0,0,17,68,39,22,9,0,0,0,0,0,0,0,2.38,0
"3586",9000000039,2020,2,"Monday",16,50,"[-3.215854102355474, 51.48746550164408]",0.28,0,0,39,46,25,11,0,8,4,0,0,0,0,0,4.36,0
"3587",9000000039,2020,2,"Monday",17,50,"[-3.215854102355474, 51.48746550164408]",0.38,0,13,16,16,8,3,3,3,0,0,0,0,0,0,2.41,0
"3588",9000000039,2020,2,"Monday",18,50,"[-3.215854102355474, 51.48746550164408]",0.17,0,0,6,23,12,6,6,0,0,0,0,0,0,0,0.83,0
"3589",9000000039,2020,2,"Saturday",10,50,"[-3.215854102355474, 51.48746550164408]",0.69,0,0,1,3,2,0,0,2,0,0,0,0,0,0,0.13,0
"3590",9000000039,2020,2,"Saturday",11,50,"[-3.215854102355474, 51.48746550164408]",0.76,0,4,4,20,6,6,8,2,0,0,0,0,0,0,0.8,0
"3591",9000000039,2020,2,"Saturday",12,50,"[-3.215854102355474, 51.48746550164408]",0.68,0,0,13,25,6,6,11,3,0,0,0,0,0,0,1.55,0
"3592",9000000039,2020,2,"Saturday",13,50,"[-3.215854102355474, 51.48746550164408]",0.68,0,1,8,16,3,0,11,2,2,0,0,0,0,0,1.01,0
"3593",9000000039,2020,2,"Saturday",14,50,"[-3.215854102355474, 51.48746550164408]",0.73,0,0,1,22,2,7,10,5,0,0,0,0,0,0,0.32,0
"3594",9000000040,2020,2,"Friday",9,50,"[4.490858595896018, 51.03809030247429]",0.54,0,55,217,30,4,2,6,2,0,0,0,17,2584,1.53,24.75,37.8675
"3595",9000000040,2020,2,"Friday",10,50,"[4.490858595896018, 51.03809030247429]",0.71,0,23,58,70,9,10,2,3,5,8,0,37,5793.6,3.41,7.65,26.0865
"3596",9000000040,2020,2,"Friday",11,50,"[4.490858595896018, 51.03809030247429]",0.79,0,16,55,43,2,7,3,0,2,2,3,28,4490.4,2.63,6.73,17.6999
"3597",9000000040,2020,2,"Friday",12,50,"[4.490858595896018, 51.03809030247429]",0.665,0,2,39.5,19,5.5,1,2.5,2,1,1,1,8,1301.2,0.76,4.24,3.2224
"3598",9000000040,2020,2,"Friday",13,50,"[4.490858595896018, 51.03809030247429]",0.73,0,13,48,44,11,7,6,9,3,5,2,5,994,0.56,5.89,3.2984
"3599",9000000040,2020,2,"Friday",14,50,"[4.490858595896018, 51.03809030247429]",0.75,0,9,87,50,7,10,13,2,0,0,2,19,3016,1.77,9.65,17.0805
"3600",9000000040,2020,2,"Friday",15,50,"[4.490858595896018, 51.03809030247429]",0.77,0,16,69,29,10,0,4,7,2,2,3,6,1146.4,0.65,7.99,5.1935
"3601",9000000040,2020,2,"Friday",16,50,"[4.490858595896018, 51.03809030247429]",0.78,0,18,103,113,20,11,6,0,0,0,0,79,12008,7.11,12.33,87.6663
"3602",9000000040,2020,2,"Friday",17,50,"[4.490858595896018, 51.03809030247429]",0.79,0,22,197,23,0,0,2,7,0,0,3,13,2168,1.26,21.03,26.4978
"3603",9000000040,2020,2,"Friday",18,50,"[4.490858595896018, 51.03809030247429]",0.49,0,20,204,62,0,9,5,9,7,3,3,33,5271.6,3.09,22.02,68.0418
"3604",9000000040,2020,2,"Monday",15,50,"[4.490858595896018, 51.03809030247429]",0.36,0,0,61,193,25,9,34,31,3,6,25,64,11455.2,6.57,8.03,52.7571
"3605",9000000040,2020,2,"Monday",16,50,"[4.490858595896018, 51.03809030247429]",0.745,0,63,95,62,20.5,6.5,5,5,1,0,1,26,4016,2.37,13.27,31.4499
"3606",9000000040,2020,2,"Monday",17,50,"[4.490858595896018, 51.03809030247429]",0.765,0,61,133,79,13.5,5,6,10,4.5,2,8.5,33.5,5678.4,3.29,17.14,56.3906
"3607",9000000040,2020,2,"Monday",18,50,"[4.490858595896018, 51.03809030247429]",0.525,0,20,120.5,32.5,1.5,3,6.5,1,0,1,1.5,19.5,3081.2,1.81,13.375,24.20875
"3608",9000000040,2020,2,"Saturday",9,50,"[4.490858595896018, 51.03809030247429]",0.56,0,6,15,5,6,0,0,0,0,0,0,0,0,0,1.85,0
"3609",9000000040,2020,2,"Saturday",10,50,"[4.490858595896018, 51.03809030247429]",0.77,0,9,54,19,16,2,2,0,0,0,0,2,304,0.18,6.04,1.0872
"3610",9000000040,2020,2,"Saturday",11,50,"[4.490858595896018, 51.03809030247429]",0.77,0,14,82,20,4,2,3,6,4,0,0,3,456,0.27,9.1,2.457
"3611",9000000040,2020,2,"Saturday",12,50,"[4.490858595896018, 51.03809030247429]",0.78,0,18,56,25,3,3,3,6,0,3,2,9,1559.6,0.9,6.75,6.075
"3612",9000000040,2020,2,"Saturday",13,50,"[4.490858595896018, 51.03809030247429]",0.79,0,10,51,24,4,4,4,3,2,0,2,8,1344,0.78,5.84,4.5552
"3613",9000000040,2020,2,"Saturday",14,50,"[4.490858595896018, 51.03809030247429]",0.77,0,31,79,23,3,0,2,3,3,4,6,6,1380.8,0.76,9.68,7.3568
"3614",9000000040,2020,2,"Saturday",15,50,"[4.490858595896018, 51.03809030247429]",0.79,0,9,93,31,2,3,2,13,0,0,8,6,1424,0.78,10.06,7.8468
"3615",9000000040,2020,2,"Saturday",16,50,"[4.490858595896018, 51.03809030247429]",0.78,0,21,63,12,2,3,2,2,0,2,2,3,626.4,0.35,7.47,2.6145
"3616",9000000040,2020,2,"Saturday",17,50,"[4.490858595896018, 51.03809030247429]",0.8,0,7,57,22,9,2,4,2,3,0,0,4,608,0.36,6.27,2.2572
"3617",9000000040,2020,2,"Saturday",18,50,"[4.490858595896018, 51.03809030247429]",0.63,0,29,67,16,2,2,4,2,2,2,0,5,802.4,0.47,8.31,3.9057
"3618",9000000040,2020,2,"Sunday",9,50,"[4.490858595896018, 51.03809030247429]",0.32,0,0,6,27,4,4,4,0,7,0,10,4,1248,0.66,0.87,0.5742
"3619",9000000040,2020,2,"Sunday",10,50,"[4.490858595896018, 51.03809030247429]",0.77,0,7,7,38,3,2,4,16,4,0,2,11,1800,1.05,1.43,1.5015
"3620",9000000040,2020,2,"Sunday",11,50,"[4.490858595896018, 51.03809030247429]",0.77,0,8,8,22,0,0,2,3,6,3,3,8,1471.6,0.84,1.42,1.1928
"3621",9000000040,2020,2,"Sunday",12,50,"[4.490858595896018, 51.03809030247429]",0.77,0,10,21,43,25,6,0,0,0,0,0,14,2128,1.26,3.03,3.8178
"3622",9000000040,2020,2,"Sunday",13,50,"[4.490858595896018, 51.03809030247429]",0.77,0,9,16,30,7,2,4,8,2,3,6,2,751.6,0.39,2.35,0.9165
"3623",9000000040,2020,2,"Sunday",14,50,"[4.490858595896018, 51.03809030247429]",0.76,0,8,29,4,3,0,0,0,0,0,0,2,304,0.18,3.34,0.6012
"3624",9000000040,2020,2,"Sunday",15,50,"[4.490858595896018, 51.03809030247429]",0.77,0,6,16,8,2,0,0,2,0,3,0,3,519.6,0.3,1.98,0.594
"3625",9000000040,2020,2,"Sunday",16,50,"[4.490858595896018, 51.03809030247429]",0.78,0,3,13,5,2,0,0,2,0,2,2,0,170.4,0.08,1.5,0.12
"3626",9000000040,2020,2,"Sunday",17,50,"[4.490858595896018, 51.03809030247429]",0.79,0,5,24,11,0,3,0,0,4,2,0,4,650.4,0.38,2.76,1.0488
"3627",9000000040,2020,2,"Sunday",18,50,"[4.490858595896018, 51.03809030247429]",0.49,0,2,10,8,0,0,0,3,7,0,0,0,0,0,1.18,0
"3628",9000000040,2020,2,"Thursday",10,50,"[4.490858595896018, 51.03809030247429]",0.32,0,15,22,47,0,7,0,4,0,7,4,29,4812.4,2.8,3.42,9.576
"3629",9000000040,2020,2,"Thursday",11,50,"[4.490858595896018, 51.03809030247429]",0.57,0,6,23,13,2,6,0,2,0,2,0,2,346.4,0.2,2.73,0.546
"3630",9000000040,2020,2,"Thursday",12,50,"[4.490858595896018, 51.03809030247429]",0.67,0,8,23,31,8,6,0,2,2,0,0,15,2280,1.35,3.01,4.0635
"3631",9000000040,2020,2,"Thursday",13,50,"[4.490858595896018, 51.03809030247429]",0.72,0,15,22,49,21,5,3,2,0,2,5,14,2490.4,1.43,3.44,4.9192
"3632",9000000040,2020,2,"Thursday",14,50,"[4.490858595896018, 51.03809030247429]",0.77,0,7,46,25,10,4,2,0,0,0,0,11,1672,0.99,5.2,5.148
"3633",9000000040,2020,2,"Thursday",15,50,"[4.490858595896018, 51.03809030247429]",0.77,0,9,37,33,3,0,3,2,0,0,0,26,3952,2.34,4.48,10.4832
"3634",9000000040,2020,2,"Thursday",16,50,"[4.490858595896018, 51.03809030247429]",0.78,0,16,67,45,15,3,3,0,0,0,0,26,3952,2.34,7.95,18.603
"3635",9000000040,2020,2,"Thursday",17,50,"[4.490858595896018, 51.03809030247429]",0.79,0,37,85,43,6,4,4,3,4,2,0,23,3538.4,2.09,10.78,22.5302
"3636",9000000040,2020,2,"Thursday",18,50,"[4.490858595896018, 51.03809030247429]",0.57,0,87,58,79,8,13,2,2,4,4,0,50,7684.8,4.54,10.94,49.6676
"3637",9000000040,2020,2,"Tuesday",9,50,"[4.490858595896018, 51.03809030247429]",0.69,0,28,209.5,56.5,24,4,4,1,1,2.5,2.5,19.5,3177,1.855,22.915,42.507325
"3638",9000000040,2020,2,"Tuesday",10,50,"[4.490858595896018, 51.03809030247429]",0.755,0,8,43.5,31,20.5,5.5,2.5,1.5,0,1,0,3,477.2,0.28,5.06,1.4168
"3639",9000000040,2020,2,"Tuesday",11,50,"[4.490858595896018, 51.03809030247429]",0.705,0,13.5,30,74,55,5.5,2.5,1,1,1,1,9.5,1529.2,0.895,4.415,3.951425
"3640",9000000040,2020,2,"Tuesday",12,50,"[4.490858595896018, 51.03809030247429]",0.66,0,10,19.5,78,51,13.5,5,1.5,3.5,2.5,1.5,1.5,377,0.205,3.23,0.66215
"3641",9000000040,2020,2,"Tuesday",13,50,"[4.490858595896018, 51.03809030247429]",0.66,0,11.5,43.5,87,51.5,6,7.5,7,0,3.5,0,14,2202.2,1.295,5.795,7.504525
"3642",9000000040,2020,2,"Tuesday",14,50,"[4.490858595896018, 51.03809030247429]",0.725,0,10.5,42,36.5,8,4,2.5,3.5,0,1,0,20,3061.2,1.81,5.09,9.2129
"3643",9000000040,2020,2,"Tuesday",15,50,"[4.490858595896018, 51.03809030247429]",0.73,0,4.5,43.5,49,14,8,4,2,4,1,3.5,17,2829.2,1.645,5.065,8.331925
"3644",9000000040,2020,2,"Tuesday",16,50,"[4.490858595896018, 51.03809030247429]",0.76,0,3,66,28,11,3,3,0,0,0,0,12,1824,1.08,7.03,7.5924
"3645",9000000040,2020,2,"Tuesday",17,50,"[4.490858595896018, 51.03809030247429]",0.79,0,23,146,40,7,3,2,3,14,9,2,4,926.8,0.51,16.15,8.2365
"3646",9000000040,2020,2,"Tuesday",18,50,"[4.490858595896018, 51.03809030247429]",0.75,0,35,106,24,6,3,7,3,2,2,0,5,802.4,0.47,12.59,5.9173
"3647",9000000040,2020,2,"Wednesday",9,50,"[4.490858595896018, 51.03809030247429]",0.77,0,20,166,31,20,2,0,3,0,0,2,7,1192,0.69,17.91,12.3579
"3648",9000000040,2020,2,"Wednesday",10,50,"[4.490858595896018, 51.03809030247429]",0.78,0,9,47,18,12,3,0,3,0,0,2,0,128,0.06,5.33,0.3198
"3649",9000000040,2020,2,"Wednesday",11,50,"[4.490858595896018, 51.03809030247429]",0.74,0,14,36,91,57,13,10,5,5,3,3,0,255.6,0.12,5.21,0.6252
"3650",9000000040,2020,2,"Wednesday",12,50,"[4.490858595896018, 51.03809030247429]",0.75,0,8,34,37,27,6,6,0,0,0,0,0,0,0,4.17,0
"3651",9000000040,2020,2,"Wednesday",13,50,"[4.490858595896018, 51.03809030247429]",0.69,0,22,88,109,53,38,6,5,2,0,2,6,1040,0.6,10.99,6.594
"3652",9000000040,2020,2,"Wednesday",14,50,"[4.490858595896018, 51.03809030247429]",0.73,0,3,48,19,10,5,2,2,0,0,0,3,456,0.27,5.14,1.3878
"3653",9000000040,2020,2,"Wednesday",15,50,"[4.490858595896018, 51.03809030247429]",0.74,0,0,70,96,18,3,15,2,3,11,5,42,6937.2,4.04,7.96,32.1584
"3654",9000000040,2020,2,"Wednesday",16,50,"[4.490858595896018, 51.03809030247429]",0.77,0,11,41,30,16,2,0,2,0,0,0,12,1824,1.08,4.95,5.346
"3655",9000000040,2020,2,"Wednesday",17,50,"[4.490858595896018, 51.03809030247429]",0.79,0,20,109,9,3,3,4,0,0,0,0,0,0,0,11.99,0
"3656",9000000040,2020,2,"Wednesday",18,50,"[4.490858595896018, 51.03809030247429]",0.6,0,23,179,17,5,5,2,0,4,0,0,2,304,0.18,19.22,3.4596
"3657",9000000041,2020,2,"Friday",9,50,"[4.104895995979011, 50.92391610246411]",0.37,0,0,6,139,0,6,22,47,49,14,0,3,752.8,0.41,1.99,0.8159
"3658",9000000041,2020,2,"Friday",10,50,"[4.104895995979011, 50.92391610246411]",0.74,0,1,3,76,6,6,26,26,11,3,0,0,63.6,0.03,1.11,0.0333
"3659",9000000041,2020,2,"Friday",11,50,"[4.104895995979011, 50.92391610246411]",0.78,0,1,7,58,12,13,12,16,7,0,0,0,0,0,1.33,0
"3660",9000000041,2020,2,"Friday",12,50,"[4.104895995979011, 50.92391610246411]",0.77,0,2,5,113,79,12,10,7,6,2,0,2,346.4,0.2,1.73,0.346
"3661",9000000041,2020,2,"Friday",13,50,"[4.104895995979011, 50.92391610246411]",0.76,0,1,4,141,91,8,19,18,7,0,0,0,0,0,1.86,0
"3662",9000000041,2020,2,"Friday",14,50,"[4.104895995979011, 50.92391610246411]",0.79,0,1,9,70,21,11,25,13,3,0,0,0,0,0,1.65,0
"3663",9000000041,2020,2,"Friday",15,50,"[4.104895995979011, 50.92391610246411]",0.78,0,1,16,94,32,15,25,17,6,0,3,0,192,0.09,2.59,0.2331
"3664",9000000041,2020,2,"Friday",16,50,"[4.104895995979011, 50.92391610246411]",0.81,0,0,7,104,18,13,30,35,9,0,0,2,304,0.18,1.74,0.3132
"3665",9000000041,2020,2,"Friday",17,50,"[4.104895995979011, 50.92391610246411]",0.79,0,0,7,157,9,16,51,61,19,2,2,0,170.4,0.08,2.27,0.1816
"3666",9000000041,2020,2,"Friday",18,50,"[4.104895995979011, 50.92391610246411]",0.645,0,1.5,10,147.5,9,15.5,26,59,32,3.5,2,3.5,734.2,0.41,2.55,1.0455
"3667",9000000041,2020,2,"Monday",8,50,"[4.104895995979011, 50.92391610246411]",0.11,0,0,9,201,0,0,27,53,97,9,18,0,1342.8,0.63,2.91,1.8333
"3668",9000000041,2020,2,"Monday",9,50,"[4.104895995979011, 50.92391610246411]",0.625,0,0,2.5,119.5,5.5,3,7,34,50.5,16.5,4,4,1213.8,0.645,1.445,0.932025
"3669",9000000041,2020,2,"Monday",10,50,"[4.104895995979011, 50.92391610246411]",0.755,0,3.5,5.5,82,32.5,5,7.5,12.5,18.5,7.5,2,1,439,0.225,1.545,0.347625
"3670",9000000041,2020,2,"Monday",11,50,"[4.104895995979011, 50.92391610246411]",0.76,0,0,2.5,104,72.5,4.5,6.5,12,8.5,2.5,1,1,269,0.145,1.29,0.18705
"3671",9000000041,2020,2,"Monday",12,50,"[4.104895995979011, 50.92391610246411]",0.765,0,2.5,4,148,107.5,9,4.5,11,14,5,0,0,106,0.05,2.005,0.10025
"3672",9000000041,2020,2,"Monday",13,50,"[4.104895995979011, 50.92391610246411]",0.775,0,0.5,2.5,78.5,24.5,1,8.5,22.5,19,5,0,0,106,0.05,1.06,0.053
"3673",9000000041,2020,2,"Monday",14,50,"[4.104895995979011, 50.92391610246411]",0.755,0,1,0.5,73.5,15.5,3.5,11,19,21,5,1,0,170,0.08,0.835,0.0668
"3674",9000000041,2020,2,"Monday",15,50,"[4.104895995979011, 50.92391610246411]",0.76,0,0.5,1,73,11.5,5,20.5,19.5,13.5,4.5,1.5,1,343.4,0.18,0.855,0.1539
"3675",9000000041,2020,2,"Monday",16,50,"[4.104895995979011, 50.92391610246411]",0.68,0,3.5,2.5,87.5,26.5,4,14.5,18,18.5,6,2,1,407.2,0.21,1.3,0.273
"3676",9000000041,2020,2,"Monday",17,50,"[4.104895995979011, 50.92391610246411]",0.765,0,1,3.5,138.5,6,8,23.5,51,36,12,3,3,902.4,0.48,1.785,0.8568
"3677",9000000041,2020,2,"Monday",18,50,"[4.104895995979011, 50.92391610246411]",0.545,0,0,5,136.5,7,2.5,15,50.5,43,13,6,3.5,1191.6,0.625,1.865,1.165625
"3678",9000000041,2020,2,"Monday",19,50,"[4.104895995979011, 50.92391610246411]",0.07,0,0,0,185,0,0,72,43,72,0,0,0,0,0,1.85,0
"3679",9000000041,2020,2,"Saturday",8,50,"[4.104895995979011, 50.92391610246411]",0.04,0,0,0,50,0,0,0,0,25,25,0,0,530,0.25,0.5,0.125
"3680",9000000041,2020,2,"Saturday",9,50,"[4.104895995979011, 50.92391610246411]",0.61,0,0.5,1.5,64.5,1,2.5,7.5,18,30.5,7,1.5,0,244.4,0.115,0.82,0.0943
"3681",9000000041,2020,2,"Saturday",10,50,"[4.104895995979011, 50.92391610246411]",0.795,0,4,18,74,2.5,3.5,4,29.5,29,5.5,2.5,1,428.6,0.22,2.74,0.6028
"3682",9000000041,2020,2,"Saturday",11,50,"[4.104895995979011, 50.92391610246411]",0.79,0,4,13,80,10.5,5,8.5,27,26.5,5,1,0,170,0.08,2.3,0.184
"3683",9000000041,2020,2,"Saturday",12,50,"[4.104895995979011, 50.92391610246411]",0.8,0,4,8.5,90,5,7.5,12.5,32.5,32,2.5,0,2.5,433,0.25,1.95,0.4875
"3684",9000000041,2020,2,"Saturday",13,50,"[4.104895995979011, 50.92391610246411]",0.8,0,2.5,8,98.5,1,6.5,11,33.5,35.5,11.5,2.5,1,555.8,0.28,1.91,0.5348
"3685",9000000041,2020,2,"Saturday",14,50,"[4.104895995979011, 50.92391610246411]",0.8,0,2.5,1.5,89,5.5,7.5,9.5,29,26.5,12.5,1.5,1,513,0.26,1.165,0.3029
"3686",9000000041,2020,2,"Saturday",15,50,"[4.104895995979011, 50.92391610246411]",0.79,0,0.5,12,96.5,1,3.5,10.5,37.5,34.5,11,1.5,0,329.2,0.155,2.19,0.33945
"3687",9000000041,2020,2,"Saturday",16,50,"[4.104895995979011, 50.92391610246411]",0.81,0,1.5,5.5,67,1,5,4,24,25,8.5,2.5,0,340.2,0.16,1.295,0.2072
"3688",9000000041,2020,2,"Saturday",17,50,"[4.104895995979011, 50.92391610246411]",0.79,0,1,2.5,72,2.5,3,15,19.5,22,10,3,1,556,0.28,1.02,0.2856
"3689",9000000041,2020,2,"Saturday",18,50,"[4.104895995979011, 50.92391610246411]",0.6,0,0.5,3.5,81,0,2,8.5,29,28.5,13,2,1,555.6,0.28,1.185,0.3318
"3690",9000000041,2020,2,"Sunday",9,50,"[4.104895995979011, 50.92391610246411]",0.44,0,0,1,19,0,1,2,4.5,12,0,0,1,152,0.09,0.29,0.0261
"3691",9000000041,2020,2,"Sunday",10,50,"[4.104895995979011, 50.92391610246411]",0.73,0,2,3,39,0,4.5,2.5,9,18,6,0,1.5,355.2,0.195,0.79,0.15405
"3692",9000000041,2020,2,"Sunday",11,50,"[4.104895995979011, 50.92391610246411]",0.765,0,2,6,60,1.5,2.5,11,21.5,22.5,3,1,0,127.6,0.06,1.3,0.078
"3693",9000000041,2020,2,"Sunday",12,50,"[4.104895995979011, 50.92391610246411]",0.78,0,2,2,96,20,3,4,34,31,6,0,2,431.2,0.24,1.26,0.3024
"3694",9000000041,2020,2,"Sunday",13,50,"[4.104895995979011, 50.92391610246411]",0.79,0,2,2.5,73.5,13,1.5,12.5,21.5,22,4.5,1.5,0,191.4,0.09,1.085,0.09765
"3695",9000000041,2020,2,"Sunday",14,50,"[4.104895995979011, 50.92391610246411]",0.79,0,0.5,5,73.5,12,3.5,8.5,24,20.5,4.5,1,2.5,539.4,0.3,1.26,0.378
"3696",9000000041,2020,2,"Sunday",15,50,"[4.104895995979011, 50.92391610246411]",0.785,0,2,2.5,47.5,5.5,2,8,12,16.5,5.5,0,1,268.6,0.145,0.825,0.119625
"3697",9000000041,2020,2,"Sunday",16,50,"[4.104895995979011, 50.92391610246411]",0.785,0,2.5,3,59.5,6.5,3,9,16.5,19.5,7,0,2.5,528.4,0.295,1.02,0.3009
"3698",9000000041,2020,2,"Sunday",17,50,"[4.104895995979011, 50.92391610246411]",0.755,0,3.5,1.5,48,6,3,6.5,17.5,13,3,2,1,343.6,0.18,0.805,0.1449
"3699",9000000041,2020,2,"Sunday",18,50,"[4.104895995979011, 50.92391610246411]",0.295,0,0,2,64,3.5,5.5,20,20.5,17,0,0,0,0,0,0.84,0
"3700",9000000041,2020,2,"Thursday",9,50,"[4.104895995979011, 50.92391610246411]",0.08,0,0,12,120,13,0,25,37,49,0,0,0,0,0,2.4,0
"3701",9000000041,2020,2,"Thursday",10,50,"[4.104895995979011, 50.92391610246411]",0.52,0,0,2,61,10,2,6,20,23,2,0,0,42.4,0.02,0.81,0.0162
"3702",9000000041,2020,2,"Thursday",11,50,"[4.104895995979011, 50.92391610246411]",0.5,0,0,2,48,8,4,6,14,16,0,0,0,0,0,0.68,0
"3703",9000000041,2020,2,"Thursday",12,50,"[4.104895995979011, 50.92391610246411]",0.78,0,1,3,47,11,4,0,8,19,7,0,0,148.4,0.07,0.82,0.0574
"3704",9000000041,2020,2,"Thursday",13,50,"[4.104895995979011, 50.92391610246411]",0.74,0,1,1,172,110,9,9,18,22,5,3,0,298,0.14,1.87,0.2618
"3705",9000000041,2020,2,"Thursday",14,50,"[4.104895995979011, 50.92391610246411]",0.79,0,3,1,53,11,6,8,8,17,6,0,2,431.2,0.24,0.78,0.1872
"3706",9000000041,2020,2,"Thursday",15,50,"[4.104895995979011, 50.92391610246411]",0.8,0,0,2,65,9,2,13,18,19,6,2,0,255.2,0.12,0.85,0.102
"3707",9000000041,2020,2,"Thursday",16,50,"[4.104895995979011, 50.92391610246411]",0.8,0,1,3,90,3,7,12,29,21,14,3,6,1400.8,0.77,1.25,0.9625
"3708",9000000041,2020,2,"Thursday",17,50,"[4.104895995979011, 50.92391610246411]",0.73,0,1,1,124,2,6,11,25,56,18,7,2,1133.6,0.57,1.39,0.7923
"3709",9000000041,2020,2,"Thursday",18,50,"[4.104895995979011, 50.92391610246411]",0.7,0,4,10,133,2,5,15,28,61,25,2,0,658,0.31,2.53,0.7843
"3710",9000000041,2020,2,"Tuesday",9,50,"[4.104895995979011, 50.92391610246411]",0.635,0,1,10.5,129.5,6,13.5,34.5,50,24,2,1,1,258.4,0.14,2.395,0.3353
"3711",9000000041,2020,2,"Tuesday",10,50,"[4.104895995979011, 50.92391610246411]",0.705,0,0,6.5,82.5,28,13,15,16.5,8.5,2.5,1,0,117,0.055,1.475,0.081125
"3712",9000000041,2020,2,"Tuesday",11,50,"[4.104895995979011, 50.92391610246411]",0.76,0,1,5,153,111.5,20.5,8,9,6,1,0,1,173.2,0.1,2.08,0.208
"3713",9000000041,2020,2,"Tuesday",12,50,"[4.104895995979011, 50.92391610246411]",0.76,0,0,1,99.5,64.5,9,14.5,8,4.5,2.5,0,0,53,0.025,1.095,0.027375
"3714",9000000041,2020,2,"Tuesday",13,50,"[4.104895995979011, 50.92391610246411]",0.77,0,0,2,127.5,73,15,22,16,3.5,1,0,0,21.2,0.01,1.475,0.01475
"3715",9000000041,2020,2,"Tuesday",14,50,"[4.104895995979011, 50.92391610246411]",0.715,0,0.5,6,70.5,38,5.5,10,12,7,2,0,0,42.4,0.02,1.33,0.0266
"3716",9000000041,2020,2,"Tuesday",15,50,"[4.104895995979011, 50.92391610246411]",0.76,0,0.5,2,121.5,59,14.5,26,18.5,5,2,0,0,42.4,0.02,1.44,0.0288
"3717",9000000041,2020,2,"Tuesday",16,50,"[4.104895995979011, 50.92391610246411]",0.75,0,0,6,120,54,17,26,22,3,0,0,2,304,0.18,1.8,0.324
"3718",9000000041,2020,2,"Tuesday",17,50,"[4.104895995979011, 50.92391610246411]",0.77,0,4,4,152,34,17,38,47,15,2,0,2,346.4,0.2,2.12,0.424
"3719",9000000041,2020,2,"Tuesday",18,50,"[4.104895995979011, 50.92391610246411]",0.79,0,0,6,163,3,11,31,83,32,6,0,2,431.2,0.24,2.23,0.5352
"3720",9000000041,2020,2,"Wednesday",9,50,"[4.104895995979011, 50.92391610246411]",0.58,0,2,16,91,2,7,18,37,25,6,0,0,127.2,0.06,2.61,0.1566
"3721",9000000041,2020,2,"Wednesday",10,50,"[4.104895995979011, 50.92391610246411]",0.79,0,0,8,58,9,6,14,19,7,3,0,3,519.6,0.3,1.38,0.414
"3722",9000000041,2020,2,"Wednesday",11,50,"[4.104895995979011, 50.92391610246411]",0.8,0,4,4,51,12,8,7,19,7,0,0,0,0,0,1.11,0
"3723",9000000041,2020,2,"Wednesday",12,50,"[4.104895995979011, 50.92391610246411]",0.78,0,1,3,142,98,11,16,13,4,0,0,2,304,0.18,1.77,0.3186
"3724",9000000041,2020,2,"Wednesday",13,50,"[4.104895995979011, 50.92391610246411]",0.76,0,0,3,133,71,7,20,19,18,0,2,0,128,0.06,1.63,0.0978
"3725",9000000041,2020,2,"Wednesday",14,50,"[4.104895995979011, 50.92391610246411]",0.5,0,2,4,88,20,6,30,22,6,2,0,2,346.4,0.2,1.38,0.276
"3726",9000000041,2020,2,"Wednesday",15,50,"[4.104895995979011, 50.92391610246411]",0.63,0,2,6,109,45,26,26,7,2,2,2,4,778.4,0.44,1.79,0.7876
"3727",9000000041,2020,2,"Wednesday",16,50,"[4.104895995979011, 50.92391610246411]",0.79,0,1,7,111,18,42,33,16,3,2,0,0,42.4,0.02,1.86,0.0372
"3728",9000000041,2020,2,"Wednesday",17,50,"[4.104895995979011, 50.92391610246411]",0.78,0,2,13,147,15,36,69,21,6,3,0,0,63.6,0.03,2.87,0.0861
"3729",9000000041,2020,2,"Wednesday",18,50,"[4.104895995979011, 50.92391610246411]",0.75,0,1,10,145,10,18,35,48,30,3,2,3,647.6,0.36,2.5,0.9
"3730",9000000043,2020,2,"Friday",9,50,"[4.66331319596555, 52.12879190218657]",0.22,0,9,228,58,23,9,0,9,18,0,0,0,0,0,23.83,0
"3731",9000000043,2020,2,"Friday",10,50,"[4.66331319596555, 52.12879190218657]",0.78,2,32,121,59,6,6,17,13,12,4,3,2,580.8,0.31,14.31,4.4361
"3732",9000000043,2020,2,"Friday",11,50,"[4.66331319596555, 52.12879190218657]",0.74,2,66,269,54,17,6,6,14,13,2,0,0,42.4,0.02,30.76,0.6152
"3733",9000000043,2020,2,"Friday",12,50,"[4.66331319596555, 52.12879190218657]",0.75,1,73,394,33,11,4,4,11,4,0,0,0,0,0,43.39,0
"3734",9000000043,2020,2,"Friday",13,50,"[4.66331319596555, 52.12879190218657]",0.7,0,83,419,50,23,11,6,3,8,0,2,0,128,0.06,46.55,2.793
